round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
1,0,0.05772,0.09635,0.01016,0.01839,0.05772,0.05772,0.05772
1,1,0.00069,0.14286,0.00011,0.00021,0.00069,0.00069,0.00069
1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,0.56515,0.18532,0.12106,0.14645,0.56515,0.56515,0.56515
1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6,0.00883,0.09723,0.01038,0.00951,0.00883,0.00883,0.00883
1,7,0.0105,0.2,0.0021,0.00416,0.0105,0.0105,0.0105
1,8,0.14444,0.26607,0.03815,0.05696,0.14444,0.14444,0.14444
1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.81279,0.27275,0.22102,0.24255,0.81279,0.81279,0.81279
2,1,0.08546,0.28299,0.14508,0.14587,0.08546,0.08546,0.08546
2,2,0.37223,0.34075,0.26622,0.24504,0.37223,0.37223,0.37223
2,3,0.07514,0.16631,0.2822,0.0438,0.07514,0.07514,0.07514
2,4,0.04201,0.11058,0.11979,0.115,0.04201,0.04201,0.04201
2,5,0.34581,0.16099,0.23287,0.15197,0.34581,0.34581,0.34581
2,6,0.79731,0.55227,0.49583,0.51493,0.79731,0.79731,0.79731
2,7,0.95801,0.25,0.2395,0.24464,0.95801,0.95801,0.95801
2,8,0.36057,0.28245,0.14148,0.14769,0.36057,0.36057,0.36057
2,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,0,0.87441,0.27666,0.25136,0.26334,0.87441,0.87441,0.87441
3,1,0.357,0.24762,0.16348,0.18265,0.357,0.357,0.357
3,2,0.7677,0.35582,0.51329,0.35354,0.7677,0.7677,0.7677
3,3,0.06395,0.02389,0.24543,0.04001,0.06395,0.06395,0.06395
3,4,0.221,0.28274,0.16649,0.18474,0.221,0.221,0.221
3,5,0.55507,0.30704,0.29187,0.22126,0.55507,0.55507,0.55507
3,6,0.82717,0.41351,0.36779,0.38587,0.82717,0.82717,0.82717
3,7,0.95801,0.33333,0.31934,0.32618,0.95801,0.95801,0.95801
3,8,0.42541,0.24697,0.1365,0.15036,0.42541,0.42541,0.42541
3,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,0,0.9103,0.19573,0.18196,0.18859,0.9103,0.9103,0.9103
4,1,0.72984,0.22115,0.18991,0.20278,0.72984,0.72984,0.72984
4,2,0.87942,0.26726,0.37649,0.27166,0.87942,0.87942,0.87942
4,3,0.07434,0.12965,0.19859,0.04761,0.07434,0.07434,0.07434
4,4,0.47763,0.21991,0.15931,0.17825,0.47763,0.47763,0.47763
4,5,0.69163,0.24683,0.26045,0.21786,0.69163,0.69163,0.69163
4,6,0.9016,0.36933,0.34403,0.35556,0.9016,0.9016,0.9016
4,7,0.96325,0.2,0.19265,0.19626,0.96325,0.96325,0.96325
4,8,0.6679,0.19848,0.14706,0.16462,0.6679,0.6679,0.6679
4,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,0,0.91186,0.19804,0.18138,0.18935,0.91186,0.91186,0.91186
5,1,0.86906,0.22222,0.20656,0.2138,0.86906,0.86906,0.86906
5,2,0.8656,0.27545,0.37341,0.27765,0.8656,0.8656,0.8656
5,3,0.247,0.13955,0.21708,0.0891,0.247,0.247,0.247
5,4,0.70137,0.2,0.16479,0.1795,0.70137,0.70137,0.70137
