round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
1,0,0.83083,0.79297,0.7565,0.77113,0.83083,0.83083,0.83083
1,1,0.89153,0.78752,0.62846,0.66606,0.89153,0.89153,0.89153
1,2,0.80028,0.78329,0.75211,0.76331,0.80028,0.80028,0.80028
1,3,0.94681,0.97283,0.64286,0.70826,0.94681,0.94681,0.94681
2,0,0.83037,0.79743,0.74652,0.76525,0.83037,0.83037,0.83037
2,1,0.89079,0.76926,0.65068,0.68601,0.89079,0.89079,0.89079
2,2,0.79887,0.78396,0.74684,0.7594,0.79887,0.79887,0.79887
2,3,0.97872,0.98876,0.85714,0.91098,0.97872,0.97872,0.97872
3,0,0.82627,0.78682,0.74963,0.76436,0.82627,0.82627,0.82627
3,1,0.89376,0.78927,0.64483,0.68358,0.89376,0.89376,0.89376
3,2,0.79466,0.78123,0.7384,0.75195,0.79466,0.79466,0.79466
3,3,0.97872,0.98876,0.85714,0.91098,0.97872,0.97872,0.97872
4,0,0.82672,0.78455,0.75746,0.76889,0.82672,0.82672,0.82672
4,1,0.8945,0.78988,0.65029,0.68916,0.8945,0.8945,0.8945
4,2,0.80028,0.79057,0.74262,0.75737,0.80028,0.80028,0.80028
4,3,0.97872,0.98876,0.85714,0.91098,0.97872,0.97872,0.97872
5,0,0.82763,0.7911,0.7468,0.76365,0.82763,0.82763,0.82763
5,1,0.8945,0.78094,0.66538,0.70182,0.8945,0.8945,0.8945
5,2,0.79606,0.78186,0.74156,0.75469,0.79606,0.79606,0.79606
5,3,0.97872,0.98876,0.85714,0.91098,0.97872,0.97872,0.97872
6,0,0.82444,0.78282,0.75053,0.76368,0.82444,0.82444,0.82444
6,1,0.89376,0.78927,0.64483,0.68358,0.89376,0.89376,0.89376
6,2,0.79606,0.78353,0.73945,0.75331,0.79606,0.79606,0.79606
6,3,0.97872,0.98876,0.85714,0.91098,0.97872,0.97872,0.97872
7,0,0.82672,0.7833,0.76122,0.77083,0.82672,0.82672,0.82672
7,1,0.89525,0.79222,0.65323,0.69244,0.89525,0.89525,0.89525
7,2,0.79466,0.78299,0.73629,0.75054,0.79466,0.79466,0.79466
7,3,0.97872,0.98876,0.85714,0.91098,0.97872,0.97872,0.97872
8,0,0.82809,0.79377,0.74389,0.76226,0.82809,0.82809,0.82809
8,1,0.8945,0.78094,0.66538,0.70182,0.8945,0.8945,0.8945
