round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
9,1,0.56,0.82984,0.55471,0.58334,0.56,0.56,0.56
9,2,0.4827,0.73261,0.48653,0.44595,0.4827,0.4827,0.4827
9,3,0.586,0.7693,0.58871,0.59734,0.586,0.586,0.586
9,4,0.4595,0.83816,0.46288,0.46408,0.4595,0.4595,0.4595
9,5,0.4955,0.78775,0.49629,0.47011,0.4955,0.4955,0.4955
9,6,0.4655,0.79492,0.47075,0.43704,0.4655,0.4655,0.4655
9,7,0.7655,0.8343,0.76293,0.77574,0.7655,0.7655,0.7655
9,8,0.3492,0.83124,0.3495,0.33195,0.3492,0.3492,0.3492
9,9,0.841,0.84891,0.84348,0.84055,0.841,0.841,0.841
10,0,0.4749,0.79813,0.48481,0.48275,0.4749,0.4749,0.4749
10,1,0.5715,0.8338,0.56658,0.59589,0.5715,0.5715,0.5715
10,2,0.4905,0.73381,0.49423,0.45772,0.4905,0.4905,0.4905
10,3,0.5932,0.77945,0.59594,0.6057,0.5932,0.5932,0.5932
10,4,0.4704,0.84493,0.47423,0.47664,0.4704,0.4704,0.4704
10,5,0.5047,0.79301,0.50559,0.47823,0.5047,0.5047,0.5047
10,6,0.479,0.80124,0.48387,0.45563,0.479,0.479,0.479
10,7,0.7664,0.83742,0.76388,0.77596,0.7664,0.7664,0.7664
10,8,0.3614,0.83573,0.36151,0.34805,0.3614,0.3614,0.3614
10,9,0.8438,0.85426,0.84626,0.84376,0.8438,0.8438,0.8438
11,0,0.4705,0.79578,0.48057,0.47747,0.4705,0.4705,0.4705
11,1,0.5844,0.83853,0.58009,0.60923,0.5844,0.5844,0.5844
11,2,0.4991,0.73585,0.50313,0.4681,0.4991,0.4991,0.4991
11,3,0.6055,0.78156,0.6078,0.61567,0.6055,0.6055,0.6055
11,4,0.4779,0.84381,0.48131,0.48161,0.4779,0.4779,0.4779
11,5,0.5128,0.79775,0.51388,0.49245,0.5128,0.5128,0.5128
11,6,0.4868,0.80629,0.4918,0.46716,0.4868,0.4868,0.4868
11,7,0.7743,0.84231,0.77205,0.78433,0.7743,0.7743,0.7743
11,8,0.3645,0.83442,0.36455,0.35362,0.3645,0.3645,0.3645
11,9,0.8485,0.85944,0.85093,0.84853,0.8485,0.8485,0.8485
12,0,0.4777,0.79998,0.48773,0.48358,0.4777,0.4777,0.4777
12,1,0.593,0.84102,0.58939,0.61911,0.593,0.593,0.593
12,2,0.5066,0.7358,0.51061,0.47834,0.5066,0.5066,0.5066
