round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
1,2,0.9823,0.72281,0.72669,0.72473,0.9823,0.9823,0.9823
1,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,2,0.98341,0.72465,0.72637,0.72549,0.98341,0.98341,0.98341
2,5,0.98238,0.6554,0.65748,0.65641,0.98238,0.98238,0.98238
3,4,0.99817,0.98911,0.98911,0.98911,0.99817,0.99817,0.99817
3,6,0.98738,0.98045,0.9698,0.97499,0.98738,0.98738,0.98738
4,2,0.98507,0.72754,0.72798,0.72776,0.98507,0.98507,0.98507
4,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,4,0.99726,0.97911,0.98863,0.98382,0.99726,0.99726,0.99726
5,9,0.66667,0.33333,0.33333,0.33333,0.66667,0.66667,0.66667
6,2,0.98562,0.72462,0.73586,0.73012,0.98562,0.98562,0.98562
6,5,0.98238,0.65576,0.65722,0.65641,0.98238,0.98238,0.98238
7,4,0.99817,0.98911,0.98911,0.98911,0.99817,0.99817,0.99817
7,5,0.98899,0.99301,0.82712,0.88227,0.98899,0.98899,0.98899
8,3,0.99281,0.65613,0.64171,0.64872,0.99281,0.99281,0.99281
8,4,0.99817,0.99905,0.97917,0.98888,0.99817,0.99817,0.99817
9,1,0.99862,0.99048,0.99926,0.99482,0.99862,0.99862,0.99862
9,8,0.99736,0.99797,0.99627,0.99711,0.99736,0.99736,0.99736
10,4,0.99817,0.98911,0.98911,0.98911,0.99817,0.99817,0.99817
10,8,0.99684,0.99654,0.99654,0.99654,0.99684,0.99684,0.99684
11,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,6,0.99117,0.98061,0.98061,0.98061,0.99117,0.99117,0.99117
12,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2,0.98728,0.732,0.72584,0.72887,0.98728,0.98728,0.98728
13,9,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333
14,3,0.99121,0.64463,0.64491,0.64477,0.99121,0.99121,0.99121
14,8,0.99684,0.99722,0.99587,0.99654,0.99684,0.99684,0.99684
15,4,0.99726,0.97911,0.98863,0.98382,0.99726,0.99726,0.99726
15,5,0.98458,0.99004,0.82415,0.8793,0.98458,0.98458,0.98458
16,4,0.99817,0.98911,0.98911,0.98911,0.99817,0.99817,0.99817
16,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17,4,0.99909,0.99952,0.98958,0.9945,0.99909,0.99909,0.99909
17,5,0.98458,0.98975,0.82441,0.8793,0.98458,0.98458,0.98458
18,1,0.99931,0.66667,0.66642,0.66654,0.99931,0.99931,0.99931
18,6,0.99075,0.98497,0.98207,0.98351,0.99075,0.99075,0.99075
19,1,0.99862,0.5,0.49963,0.49981,0.99862,0.99862,0.99862
19,9,0.66667,0.66667,0.5,0.55556,0.66667,0.66667,0.66667
20,1,0.99862,0.5,0.49963,0.49981,0.99862,0.99862,0.99862
20,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21,1,0.99862,0.5,0.49963,0.49981,0.99862,0.99862,0.99862
21,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,5,0.98458,0.99038,0.82389,0.87929,0.98458,0.98458,0.98458
22,8,0.99736,0.99729,0.99695,0.99712,0.99736,0.99736,0.99736
23,5,0.98458,0.99038,0.82389,0.87929,0.98458,0.98458,0.98458
23,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24,5,0.98678,0.99137,0.82577,0.88079,0.98678,0.98678,0.98678
24,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25,6,0.99411,0.98612,0.98751,0.98681,0.99411,0.99411,0.99411
25,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26,4,0.99817,0.66635,0.65278,0.65942,0.99817,0.99817,0.99817
26,7,0.99738,0.5,0.49869,0.49934,0.99738,0.99738,0.99738
27,1,0.99862,0.5,0.49963,0.49981,0.99862,0.99862,0.99862
27,8,0.99736,0.99762,0.99661,0.99711,0.99736,0.99736,0.99736
28,0,0.98596,0.65618,0.65531,0.65574,0.98596,0.98596,0.98596
28,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29,0,0.9883,0.65637,0.65905,0.65769,0.9883,0.9883,0.9883
29,4,0.99817,0.66635,0.65278,0.65942,0.99817,0.99817,0.99817
30,0,0.9883,0.65637,0.65905,0.65769,0.9883,0.9883,0.9883
30,3,0.99121,0.48901,0.48085,0.48485,0.99121,0.99121,0.99121
31,3,0.99121,0.48901,0.48085,0.48485,0.99121,0.99121,0.99121
31,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
32,0,0.99064,0.65897,0.66015,0.65956,0.99064,0.99064,0.99064
32,4,0.99726,0.49976,0.48438,0.49182,0.99726,0.99726,0.99726
33,4,0.99726,0.49976,0.48438,0.49182,0.99726,0.99726,0.99726
33,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
34,2,0.98617,0.78275,0.78037,0.78155,0.98617,0.98617,0.98617
34,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
35,1,0.99793,0.5,0.49944,0.49972,0.99793,0.99793,0.99793
35,2,0.98728,0.78328,0.7809,0.78208,0.98728,0.98728,0.98728
36,0,0.98908,0.65821,0.65836,0.65828,0.98908,0.98908,0.98908
36,6,0.99537,0.99339,0.99014,0.99175,0.99537,0.99537,0.99537
37,0,0.98752,0.49226,0.49362,0.49292,0.98752,0.98752,0.98752
37,5,0.98899,0.99301,0.82712,0.88227,0.98899,0.98899,0.98899
38,1,0.99862,0.5,0.49963,0.49981,0.99862,0.99862,0.99862
38,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
39,1,0.99862,0.5,0.49963,0.49981,0.99862,0.99862,0.99862
39,5,0.98899,0.74537,0.62074,0.66221,0.98899,0.98899,0.98899
40,5,0.99119,0.99407,0.82901,0.88376,0.99119,0.99119,0.99119
40,8,0.99578,0.66431,0.66337,0.66384,0.99578,0.99578,0.99578
41,5,0.99119,0.99385,0.82927,0.88376,0.99119,0.99119,0.99119
41,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
42,0,0.98674,0.65758,0.65514,0.65635,0.98674,0.98674,0.98674
42,1,0.99862,0.5,0.49963,0.49981,0.99862,0.99862,0.99862
43,3,0.99281,0.49239,0.48411,0.48817,0.99281,0.99281,0.99281
43,4,0.99726,0.5,0.48934,0.49456,0.99726,0.99726,0.99726
44,3,0.99201,0.4921,0.48107,0.48643,0.99201,0.99201,0.99201
44,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
45,4,0.99726,0.5,0.48934,0.49456,0.99726,0.99726,0.99726
45,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46,2,0.98562,0.65258,0.65199,0.65229,0.98562,0.98562,0.98562
46,3,0.99281,0.49239,0.48411,0.48817,0.99281,0.99281,0.99281
47,4,0.99817,0.66635,0.65278,0.65942,0.99817,0.99817,0.99817
47,5,0.98458,0.98951,0.82468,0.87931,0.98458,0.98458,0.98458
48,3,0.99281,0.49239,0.48411,0.48817,0.99281,0.99281,0.99281
48,5,0.98899,0.99247,0.82765,0.88227,0.98899,0.98899,0.98899
49,1,0.99862,0.5,0.49963,0.49981,0.99862,0.99862,0.99862
49,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0
50,1,0.99862,0.5,0.49963,0.49981,0.99862,0.99862,0.99862
50,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
51,0,0.98674,0.65758,0.65514,0.65635,0.98674,0.98674,0.98674
51,1,0.99862,0.5,0.49963,0.49981,0.99862,0.99862,0.99862
51,2,0.98562,0.65258,0.65199,0.65229,0.98562,0.98562,0.98562
51,3,0.99281,0.49239,0.48411,0.48817,0.99281,0.99281,0.99281
51,4,0.99817,0.66635,0.65278,0.65942,0.99817,0.99817,0.99817
51,5,0.98899,0.99247,0.82765,0.88227,0.98899,0.98899,0.98899
51,6,0.99537,0.99339,0.99014,0.99175,0.99537,0.99537,0.99537
51,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0
51,8,0.99578,0.66431,0.66337,0.66384,0.99578,0.99578,0.99578
51,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
