round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
1,0,0.05772,0.09635,0.01016,0.01839,0.05772,0.05772,0.05772
1,1,0.00069,0.14286,0.00011,0.00021,0.00069,0.00069,0.00069
1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,0.56515,0.18532,0.12106,0.14645,0.56515,0.56515,0.56515
1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,0.0105,0.2,0.0021,0.00416,0.0105,0.0105,0.0105
1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.29095,0.22545,0.16632,0.08789,0.29095,0.29095,0.29095
2,2,0.84569,0.52058,0.53801,0.52064,0.84569,0.84569,0.84569
2,3,0.03837,0.19614,0.31463,0.14523,0.03837,0.03837,0.03837
2,4,0.0274,0.2,0.125,0.15385,0.0274,0.0274,0.0274
2,5,0.53965,0.21797,0.24898,0.23245,0.53965,0.53965,0.53965
2,6,0.37931,0.13367,0.12708,0.13029,0.37931,0.37931,0.37931
2,7,0.55906,0.2,0.11181,0.14343,0.55906,0.55906,0.55906
2,8,0.1903,0.13901,0.07686,0.09899,0.1903,0.1903,0.1903
3,0,0.85881,0.26951,0.24686,0.2575,0.85881,0.85881,0.85881
3,1,0.06892,0.16502,0.16181,0.1634,0.06892,0.06892,0.06892
3,4,0.5105,0.26531,0.21258,0.22558,0.5105,0.5105,0.5105
3,5,0.69163,0.29268,0.33475,0.24764,0.69163,0.69163,0.69163
3,6,0.49832,0.39984,0.27253,0.2797,0.49832,0.49832,0.49832
3,7,0.98688,0.25,0.24672,0.24835,0.98688,0.98688,0.98688
3,8,0.34686,0.11298,0.12258,0.11758,0.34686,0.34686,0.34686
3,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,0,0.83931,0.23956,0.18932,0.20671,0.83931,0.83931,0.83931
4,1,0.87181,0.24879,0.23163,0.23958,0.87181,0.87181,0.87181
4,2,0.21184,0.16324,0.17332,0.15239,0.21184,0.21184,0.21184
4,5,0.67841,0.29189,0.29756,0.26977,0.67841,0.67841,0.67841
4,6,0.83558,0.3477,0.32878,0.33429,0.83558,0.83558,0.83558
4,7,0.94488,0.25,0.23622,0.24291,0.94488,0.94488,0.94488
4,8,0.4291,0.2496,0.13604,0.15355,0.4291,0.4291,0.4291
4,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,0,0.90406,0.24079,0.22913,0.23454,0.90406,0.90406,0.90406
5,1,0.64507,0.25,0.20224,0.22048,0.64507,0.64507,0.64507
5,3,0.06155,0.0404,0.24085,0.06005,0.06155,0.06155,0.06155
5,4,0.0484,0.22222,0.10502,0.10921,0.0484,0.0484,0.0484
5,5,0.50881,0.3015,0.24146,0.19946,0.50881,0.50881,0.50881
5,6,0.82464,0.36478,0.32184,0.339,0.82464,0.82464,0.82464
5,8,0.46494,0.24959,0.14179,0.16408,0.46494,0.46494,0.46494
5,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,0,0.82761,0.24504,0.18527,0.2065,0.82761,0.82761,0.82761
6,1,0.96278,0.25,0.24499,0.24745,0.96278,0.96278,0.96278
6,2,0.20575,0.26012,0.25243,0.14825,0.20575,0.20575,0.20575
6,4,0.89498,0.24734,0.2313,0.23892,0.89498,0.89498,0.89498
6,5,0.67841,0.27173,0.29884,0.24076,0.67841,0.67841,0.67841
