round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
1,0,0.98284,0.97638,0.98235,0.9793,0.98284,0.98284,0.98284
1,1,0.99793,0.98585,0.99889,0.99227,0.99793,0.99793,0.99793
1,2,0.9823,0.72281,0.72669,0.72473,0.9823,0.9823,0.9823
1,3,0.99281,0.65246,0.64549,0.64892,0.99281,0.99281,0.99281
1,4,0.99726,0.97911,0.98863,0.98382,0.99726,0.99726,0.99726
1,5,0.97357,0.65021,0.65101,0.65046,0.97357,0.97357,0.97357
1,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,9,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333
2,0,0.9805,0.97137,0.98229,0.97661,0.9805,0.9805,0.9805
2,2,0.98341,0.7203,0.73502,0.72745,0.98341,0.98341,0.98341
2,3,0.99281,0.65246,0.64549,0.64892,0.99281,0.99281,0.99281
2,4,0.99726,0.97911,0.98863,0.98382,0.99726,0.99726,0.99726
2,5,0.98458,0.99004,0.82415,0.8793,0.98458,0.98458,0.98458
2,6,0.98654,0.98159,0.9691,0.97517,0.98654,0.98654,0.98654
2,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,8,0.99736,0.99729,0.99695,0.99712,0.99736,0.99736,0.99736
3,0,0.98362,0.97569,0.98528,0.98032,0.98362,0.98362,0.98362
3,1,0.99862,0.99048,0.99926,0.99482,0.99862,0.99862,0.99862
3,4,0.99817,0.98911,0.98911,0.98911,0.99817,0.99817,0.99817
3,5,0.98678,0.99206,0.82524,0.88078,0.98678,0.98678,0.98678
3,6,0.99033,0.98468,0.98,0.98231,0.99033,0.99033,0.99033
3,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,8,0.99789,0.99837,0.99702,0.99769,0.99789,0.99789,0.99789
3,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,0,0.98596,0.98151,0.98455,0.98301,0.98596,0.98596,0.98596
4,1,0.99931,0.99519,0.99963,0.9974,0.99931,0.99931,0.99931
4,2,0.98451,0.72773,0.73421,0.73092,0.98451,0.98451,0.98451
4,5,0.98678,0.99206,0.82524,0.88078,0.98678,0.98678,0.98678
4,6,0.98949,0.97939,0.98113,0.98025,0.98949,0.98949,0.98949
4,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,8,0.99631,0.9958,0.99613,0.99597,0.99631,0.99631,0.99631
4,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,0,0.98674,0.98281,0.9851,0.98394,0.98674,0.98674,0.98674
5,1,0.99931,0.99519,0.99963,0.9974,0.99931,0.99931,0.99931
5,3,0.99201,0.65202,0.64142,0.64661,0.99201,0.99201,0.99201
5,4,0.99817,0.99905,0.97917,0.98888,0.99817,0.99817,0.99817
5,5,0.99119,0.99467,0.82848,0.88376,0.99119,0.99119,0.99119
5,6,0.99033,0.98318,0.98164,0.98241,0.99033,0.99033,0.99033
5,8,0.99684,0.99756,0.99553,0.99653,0.99684,0.99684,0.99684
5,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,0,0.98752,0.98339,0.98644,0.9849,0.98752,0.98752,0.98752
6,1,0.99931,0.99519,0.99963,0.9974,0.99931,0.99931,0.99931
6,2,0.98562,0.72846,0.72795,0.7282,0.98562,0.98562,0.98562
6,4,0.99909,0.99952,0.98958,0.9945,0.99909,0.99909,0.99909
6,5,0.99119,0.99407,0.82901,0.88376,0.99119,0.99119,0.99119
6,6,0.99117,0.98383,0.9822,0.98302,0.99117,0.99117,0.99117
6,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,0,0.98362,0.98607,0.97416,0.97987,0.98362,0.98362,0.98362
7,1,0.99931,0.66667,0.66642,0.66654,0.99931,0.99931,0.99931
7,2,0.98341,0.71597,0.72935,0.72235,0.98341,0.98341,0.98341
7,4,0.99909,0.99952,0.98958,0.9945,0.99909,0.99909,0.99909
7,5,0.98899,0.99301,0.82712,0.88227,0.98899,0.98899,0.98899
7,6,0.99201,0.98456,0.98441,0.98448,0.99201,0.99201,0.99201
7,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,0,0.98752,0.98797,0.98167,0.98475,0.98752,0.98752,0.98752
8,1,0.99862,0.5,0.49963,0.49981,0.99862,0.99862,0.99862
8,2,0.98728,0.72931,0.73253,0.73091,0.98728,0.98728,0.98728
8,3,0.99281,0.65613,0.64171,0.64872,0.99281,0.99281,0.99281
8,4,0.99909,0.9898,0.99952,0.99461,0.99909,0.99909,0.99909
8,5,0.98899,0.99272,0.82739,0.88227,0.98899,0.98899,0.98899
8,6,0.98991,0.98582,0.97991,0.98281,0.98991,0.98991,0.98991
8,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,0,0.98596,0.65426,0.65742,0.65581,0.98596,0.98596,0.98596
9,1,0.99862,0.5,0.49963,0.49981,0.99862,0.99862,0.99862
9,2,0.98617,0.72867,0.7284,0.72854,0.98617,0.98617,0.98617
