round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
1,0,0.5399,0.44622,0.44106,0.44266,0.5399,0.5399,0.5399
1,1,0.61144,0.46129,0.4254,0.42747,0.61144,0.61144,0.61144
1,2,0.49648,0.42523,0.42722,0.4261,0.49648,0.49648,0.49648
1,3,0.23404,0.50955,0.52053,0.22527,0.23404,0.23404,0.23404
2,0,0.83265,0.8033,0.74593,0.76638,0.83265,0.83265,0.83265
2,1,0.88113,0.73013,0.72314,0.72655,0.88113,0.88113,0.88113
2,2,0.79325,0.79153,0.72468,0.74155,0.79325,0.79325,0.79325
2,3,0.60638,0.57955,0.78736,0.50222,0.60638,0.60638,0.60638
3,0,0.83402,0.80727,0.74526,0.76686,0.83402,0.83402,0.83402
3,1,0.88187,0.73149,0.71854,0.72471,0.88187,0.88187,0.88187
3,2,0.78903,0.78601,0.71941,0.73586,0.78903,0.78903,0.78903
3,3,0.59574,0.57778,0.78161,0.49491,0.59574,0.59574,0.59574
4,0,0.82946,0.79811,0.74214,0.76208,0.82946,0.82946,0.82946
4,1,0.8789,0.72504,0.71935,0.72214,0.8789,0.8789,0.8789
4,2,0.78903,0.78601,0.71941,0.73586,0.78903,0.78903,0.78903
4,3,0.60638,0.57955,0.78736,0.50222,0.60638,0.60638,0.60638
5,0,0.82946,0.79811,0.74214,0.76208,0.82946,0.82946,0.82946
5,1,0.87816,0.72344,0.71893,0.72115,0.87816,0.87816,0.87816
5,2,0.79044,0.78742,0.72152,0.73803,0.79044,0.79044,0.79044
5,3,0.59574,0.57778,0.78161,0.49491,0.59574,0.59574,0.59574
6,0,0.82946,0.79636,0.74483,0.76368,0.82946,0.82946,0.82946
6,1,0.8789,0.72577,0.7269,0.72633,0.8789,0.8789,0.8789
6,2,0.78762,0.7798,0.72152,0.73697,0.78762,0.78762,0.78762
6,3,0.61702,0.5814,0.7931,0.50957,0.61702,0.61702,0.61702
7,0,0.83083,0.79763,0.74791,0.76635,0.83083,0.83083,0.83083
7,1,0.87667,0.72149,0.72814,0.72474,0.87667,0.87667,0.87667
7,2,0.79044,0.7838,0.72468,0.74046,0.79044,0.79044,0.79044
7,3,0.61702,0.5814,0.7931,0.50957,0.61702,0.61702,0.61702
8,0,0.829,0.79722,0.74183,0.76161,0.829,0.829,0.829
8,1,0.8789,0.72528,0.72187,0.72355,0.8789,0.8789,0.8789
8,2,0.78762,0.78332,0.71835,0.73452,0.78762,0.78762,0.78762
8,3,0.60638,0.57955,0.78736,0.50222,0.60638,0.60638,0.60638
9,0,0.82763,0.7949,0.74036,0.75986,0.82763,0.82763,0.82763
9,1,0.87816,0.72396,0.72396,0.72396,0.87816,0.87816,0.87816
9,2,0.78622,0.77948,0.71835,0.73401,0.78622,0.78622,0.78622
9,3,0.60638,0.57955,0.78736,0.50222,0.60638,0.60638,0.60638
10,0,0.829,0.79583,0.74398,0.76289,0.829,0.829,0.829
10,1,0.87964,0.72756,0.72984,0.72869,0.87964,0.87964,0.87964
10,2,0.78622,0.77727,0.72046,0.73564,0.78622,0.78622,0.78622
10,3,0.60638,0.57955,0.78736,0.50222,0.60638,0.60638,0.60638
11,0,0.82718,0.79543,0.73789,0.75808,0.82718,0.82718,0.82718
11,1,0.8789,0.72504,0.71935,0.72214,0.8789,0.8789,0.8789
11,2,0.78762,0.78332,0.71835,0.73452,0.78762,0.78762,0.78762
11,3,0.60638,0.57955,0.78736,0.50222,0.60638,0.60638,0.60638
12,0,0.82991,0.80215,0.73815,0.75994,0.82991,0.82991,0.82991
12,1,0.88262,0.73321,0.71896,0.72573,0.88262,0.88262,0.88262
12,2,0.79184,0.79148,0.72152,0.73855,0.79184,0.79184,0.79184
12,3,0.59574,0.57778,0.78161,0.49491,0.59574,0.59574,0.59574
13,0,0.82809,0.79544,0.7412,0.76066,0.82809,0.82809,0.82809
13,1,0.88113,0.7305,0.72818,0.72933,0.88113,0.88113,0.88113
13,2,0.78622,0.78066,0.7173,0.73318,0.78622,0.78622,0.78622
13,3,0.60638,0.57955,0.78736,0.50222,0.60638,0.60638,0.60638
14,0,0.82946,0.79811,0.74214,0.76208,0.82946,0.82946,0.82946
14,1,0.87964,0.72688,0.72229,0.72455,0.87964,0.87964,0.87964
14,2,0.78903,0.78601,0.71941,0.73586,0.78903,0.78903,0.78903
14,3,0.60638,0.57955,0.78736,0.50222,0.60638,0.60638,0.60638
15,0,0.82855,0.79529,0.74313,0.7621,0.82855,0.82855,0.82855
15,1,0.88039,0.72912,0.73027,0.72969,0.88039,0.88039,0.88039
15,2,0.78762,0.7798,0.72152,0.73697,0.78762,0.78762,0.78762
15,3,0.61702,0.5814,0.7931,0.50957,0.61702,0.61702,0.61702
16,0,0.82991,0.79938,0.74191,0.76224,0.82991,0.82991,0.82991
16,1,0.8789,0.72528,0.72187,0.72355,0.8789,0.8789,0.8789
16,2,0.78762,0.78332,0.71835,0.73452,0.78762,0.78762,0.78762
16,3,0.60638,0.57955,0.78736,0.50222,0.60638,0.60638,0.60638
17,0,0.82763,0.7949,0.74036,0.75986,0.82763,0.82763,0.82763
17,1,0.87964,0.7271,0.72481,0.72595,0.87964,0.87964,0.87964
17,2,0.78622,0.77948,0.71835,0.73401,0.78622,0.78622,0.78622
17,3,0.60638,0.57955,0.78736,0.50222,0.60638,0.60638,0.60638
18,0,0.829,0.79947,0.7386,0.75965,0.829,0.829,0.829
18,1,0.88113,0.72979,0.71811,0.72371,0.88113,0.88113,0.88113
18,2,0.79184,0.79013,0.72257,0.73938,0.79184,0.79184,0.79184
18,3,0.59574,0.57778,0.78161,0.49491,0.59574,0.59574,0.59574
19,0,0.82855,0.79563,0.74259,0.76178,0.82855,0.82855,0.82855
19,1,0.8789,0.72552,0.72438,0.72495,0.8789,0.8789,0.8789
19,2,0.78903,0.78353,0.72152,0.73751,0.78903,0.78903,0.78903
19,3,0.60638,0.57955,0.78736,0.50222,0.60638,0.60638,0.60638
20,0,0.82855,0.79974,0.73668,0.75817,0.82855,0.82855,0.82855
20,1,0.88262,0.73321,0.71896,0.72573,0.88262,0.88262,0.88262
20,2,0.78903,0.78868,0.7173,0.73417,0.78903,0.78903,0.78903
20,3,0.59574,0.57778,0.78161,0.49491,0.59574,0.59574,0.59574
21,0,0.82809,0.79615,0.74013,0.76001,0.82809,0.82809,0.82809
21,1,0.87593,0.71875,0.71765,0.7182,0.87593,0.87593,0.87593
21,2,0.78762,0.7821,0.71941,0.73535,0.78762,0.78762,0.78762
21,3,0.60638,0.57955,0.78736,0.50222,0.60638,0.60638,0.60638
