round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,0.56515,0.18532,0.12106,0.14645,0.56515,0.56515,0.56515
1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,0.0105,0.2,0.0021,0.00416,0.0105,0.0105,0.0105
2,2,0.95907,0.58278,0.47289,0.50328,0.95907,0.95907,0.95907
2,5,0.53084,0.24492,0.24492,0.24492,0.53084,0.53084,0.53084
2,7,0.06299,0.25,0.01575,0.02963,0.06299,0.06299,0.06299
2,8,0.01634,0.14762,0.00924,0.01739,0.01634,0.01634,0.01634
3,4,0.04384,0.128,0.2,0.1561,0.04384,0.04384,0.04384
3,6,0.17325,0.14114,0.05804,0.08226,0.17325,0.17325,0.17325
3,7,0.99475,0.5,0.49738,0.49868,0.99475,0.99475,0.99475
3,8,0.94518,0.38915,0.38263,0.38543,0.94518,0.94518,0.94518
4,0,0.20983,0.19267,0.04172,0.06741,0.20983,0.20983,0.20983
4,2,0.08075,0.3443,0.26088,0.13324,0.08075,0.08075,0.08075
4,7,0.94751,0.33333,0.31584,0.32435,0.94751,0.94751,0.94751
4,9,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333
5,0,0.37754,0.26573,0.22366,0.14552,0.37754,0.37754,0.37754
5,4,0.021,0.16667,0.07986,0.10798,0.021,0.021,0.021
5,5,0.54405,0.45918,0.375,0.39444,0.54405,0.54405,0.54405
5,9,0.66667,0.33333,0.5,0.4,0.66667,0.66667,0.66667
6,1,0.04273,0.16667,0.10032,0.12525,0.04273,0.04273,0.04273
6,2,0.24945,0.27872,0.19263,0.22743,0.24945,0.24945,0.24945
6,5,0.86123,0.51434,0.68558,0.53732,0.86123,0.86123,0.86123
6,6,0.28553,0.20468,0.23146,0.17511,0.28553,0.28553,0.28553
7,0,0.80187,0.32733,0.27304,0.29741,0.80187,0.80187,0.80187
7,1,0.07167,0.33016,0.16679,0.16531,0.07167,0.07167,0.07167
7,4,0.17717,0.14286,0.02647,0.04466,0.17717,0.17717,0.17717
7,5,0.52643,0.28502,0.14274,0.17073,0.52643,0.52643,0.52643
8,1,0.96485,0.33333,0.31956,0.32629,0.96485,0.96485,0.96485
8,2,0.31914,0.48228,0.35549,0.36178,0.31914,0.31914,0.31914
8,3,0.05835,0.06861,0.11128,0.08488,0.05835,0.05835,0.05835
8,4,0.95342,0.25,0.23149,0.24032,0.95342,0.95342,0.95342
9,1,0.9366,0.25,0.24147,0.24558,0.9366,0.9366,0.9366
9,5,0.64978,0.28125,0.28168,0.2356,0.64978,0.64978,0.64978
9,6,0.71825,0.32697,0.25307,0.27859,0.71825,0.71825,0.71825
9,8,0.33737,0.09726,0.09538,0.09631,0.33737,0.33737,0.33737
10,0,0.78471,0.2207,0.15674,0.18002,0.78471,0.78471,0.78471
10,1,0.96003,0.25,0.24462,0.24725,0.96003,0.96003,0.96003
10,4,0.79817,0.24722,0.21368,0.22883,0.79817,0.79817,0.79817
10,8,0.78281,0.22222,0.18039,0.1984,0.78281,0.78281,0.78281
11,1,0.9621,0.25,0.24042,0.24511,0.9621,0.9621,0.9621
11,7,0.98163,0.25,0.24541,0.24768,0.98163,0.98163,0.98163
11,8,0.91987,0.22134,0.20717,0.2139,0.91987,0.91987,0.91987
11,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12,6,0.58326,0.37385,0.20156,0.24528,0.58326,0.58326,0.58326
12,7,0.99213,0.25,0.24803,0.24901,0.99213,0.99213,0.99213
12,8,0.97575,0.22137,0.21723,0.21927,0.97575,0.97575,0.97575
12,9,0.66667,0.66667,0.5,0.55556,0.66667,0.66667,0.66667
13,2,0.47235,0.26626,0.28498,0.19899,0.47235,0.47235,0.47235
13,3,0.1311,0.14268,0.22489,0.06393,0.1311,0.1311,0.1311
13,7,0.93438,0.2,0.18688,0.19322,0.93438,0.93438,0.93438
13,9,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333
14,2,0.97456,0.43315,0.43402,0.43346,0.97456,0.97456,0.97456
14,3,0.10791,0.30256,0.33508,0.16241,0.10791,0.10791,0.10791
14,8,0.59831,0.19909,0.13643,0.15466,0.59831,0.59831,0.59831
14,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15,1,0.79118,0.25,0.22078,0.23362,0.79118,0.79118,0.79118
15,4,0.24932,0.21986,0.13057,0.1472,0.24932,0.24932,0.24932
15,5,0.55066,0.2433,0.22795,0.18112,0.55066,0.55066,0.55066
15,7,0.9895,0.2,0.1979,0.19894,0.9895,0.9895,0.9895
16,0,0.75663,0.23962,0.19026,0.21193,0.75663,0.75663,0.75663
16,4,0.94886,0.28267,0.27239,0.27742,0.94886,0.94886,0.94886
16,7,0.97113,0.25,0.24278,0.24634,0.97113,0.97113,0.97113
16,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
