round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
1,0,0.84141,0.79987,0.75218,0.77075,0.84141,0.84141,0.84141
1,1,0.81875,0.82923,0.65735,0.68508,0.81875,0.81875,0.81875
1,2,0.83901,0.78935,0.76515,0.77578,0.83901,0.83901,0.83901
1,3,0.43857,0.64004,0.61944,0.43717,0.43857,0.43857,0.43857
2,0,0.83957,0.79856,0.74676,0.76642,0.83957,0.83957,0.83957
2,1,0.82446,0.81845,0.67794,0.70762,0.82446,0.82446,0.82446
2,2,0.83901,0.79107,0.76021,0.7733,0.83901,0.83901,0.83901
2,3,0.56732,0.66808,0.70025,0.56408,0.56732,0.56732,0.56732
3,0,0.83846,0.79238,0.75417,0.76973,0.83846,0.83846,0.83846
3,1,0.81673,0.83146,0.65131,0.67792,0.81673,0.81673,0.81673
3,2,0.83662,0.78597,0.76158,0.77226,0.83662,0.83662,0.83662
3,3,0.57285,0.66922,0.70343,0.56917,0.57285,0.57285,0.57285
4,0,0.84012,0.79724,0.75157,0.7695,0.84012,0.84012,0.84012
4,1,0.82501,0.81181,0.68374,0.71307,0.82501,0.82501,0.82501
4,2,0.83588,0.78341,0.76603,0.77393,0.83588,0.83588,0.83588
4,3,0.57635,0.66975,0.70527,0.57235,0.57635,0.57635,0.57635
5,0,0.83883,0.79466,0.75096,0.76825,0.83883,0.83883,0.83883
5,1,0.81709,0.82714,0.65402,0.681,0.81709,0.81709,0.81709
5,2,0.83772,0.7891,0.75861,0.77154,0.83772,0.83772,0.83772
5,3,0.57801,0.66942,0.70563,0.57379,0.57801,0.57801,0.57801
6,0,0.83828,0.79873,0.74121,0.76232,0.83828,0.83828,0.83828
6,1,0.81617,0.82832,0.65119,0.67764,0.81617,0.81617,0.81617
6,2,0.83883,0.79141,0.75836,0.77221,0.83883,0.83883,0.83883
6,3,0.57174,0.66887,0.7027,0.56814,0.57174,0.57174,0.57174
7,0,0.8392,0.79598,0.74997,0.76797,0.8392,0.8392,0.8392
7,1,0.8252,0.81856,0.67991,0.70974,0.8252,0.8252,0.8252
7,2,0.83699,0.78659,0.76183,0.77265,0.83699,0.83699,0.83699
7,3,0.57617,0.66969,0.70515,0.57218,0.57617,0.57617,0.57617
8,0,0.84141,0.7976,0.75662,0.77315,0.84141,0.84141,0.84141
8,1,0.81783,0.82582,0.65649,0.68388,0.81783,0.81783,0.81783
8,2,0.83588,0.78544,0.75887,0.77036,0.83588,0.83588,0.83588
8,3,0.57893,0.67144,0.70773,0.57483,0.57893,0.57893,0.57893
9,0,0.83975,0.79366,0.75749,0.77242,0.83975,0.83975,0.83975
9,1,0.8158,0.82785,0.65045,0.67672,0.8158,0.8158,0.8158
9,2,0.83809,0.78845,0.76256,0.77382,0.83809,0.83809,0.83809
9,3,0.5734,0.6691,0.70355,0.56965,0.5734,0.5734,0.5734
10,0,0.84049,0.79635,0.75502,0.77163,0.84049,0.84049,0.84049
10,1,0.81728,0.82346,0.65612,0.68332,0.81728,0.81728,0.81728
10,2,0.83607,0.78536,0.76022,0.77118,0.83607,0.83607,0.83607
10,3,0.57709,0.67144,0.70699,0.57319,0.57709,0.57709,0.57709
11,0,0.83901,0.78889,0.76663,0.77651,0.83901,0.83901,0.83901
11,1,0.81525,0.84036,0.6444,0.66969,0.81525,0.81525,0.81525
11,2,0.83625,0.78399,0.76627,0.77432,0.83625,0.83625,0.83625
11,3,0.57524,0.6694,0.70453,0.57133,0.57524,0.57524,0.57524
12,0,0.83975,0.79245,0.76046,0.77395,0.83975,0.83975,0.83975
12,1,0.81525,0.82898,0.6486,0.6745,0.81525,0.81525,0.81525
12,2,0.83662,0.7866,0.75961,0.77126,0.83662,0.83662,0.83662
12,3,0.5688,0.66854,0.70123,0.56546,0.5688,0.5688,0.5688
13,0,0.83864,0.79361,0.75231,0.76886,0.83864,0.83864,0.83864
13,1,0.82317,0.82628,0.67017,0.69972,0.82317,0.82317,0.82317
13,2,0.83735,0.78777,0.76034,0.77217,0.83735,0.83735,0.83735
13,3,0.5804,0.67162,0.70846,0.57616,0.5804,0.5804,0.5804
14,0,0.83938,0.79711,0.74861,0.76734,0.83938,0.83938,0.83938
14,1,0.81654,0.8276,0.65242,0.6791,0.81654,0.81654,0.81654
14,2,0.8368,0.78628,0.7617,0.77246,0.8368,0.8368,0.8368
14,3,0.56917,0.66806,0.70098,0.56574,0.56917,0.56917,0.56917
15,0,0.83975,0.7958,0.7528,0.76991,0.83975,0.83975,0.83975
15,1,0.81654,0.83123,0.65094,0.67746,0.81654,0.81654,0.81654
15,2,0.83662,0.7859,0.76183,0.77239,0.83662,0.83662,0.83662
15,3,0.57432,0.67057,0.70515,0.57062,0.57432,0.57432,0.57432
16,0,0.84196,0.79793,0.75847,0.77453,0.84196,0.84196,0.84196
16,1,0.81986,0.82621,0.66154,0.68984,0.81986,0.81986,0.81986
16,2,0.83735,0.78846,0.75837,0.77115,0.83735,0.83735,0.83735
16,3,0.57138,0.66905,0.7027,0.56783,0.57138,0.57138,0.57138
17,0,0.83957,0.79606,0.75145,0.76904,0.83957,0.83957,0.83957
17,1,0.81654,0.8276,0.65242,0.6791,0.81654,0.81654,0.81654
17,2,0.83809,0.78983,0.75861,0.77181,0.83809,0.83809,0.83809
17,3,0.57764,0.67045,0.70638,0.57357,0.57764,0.57764,0.57764
18,0,0.84049,0.79659,0.75453,0.77137,0.84049,0.84049,0.84049
18,1,0.81599,0.83179,0.64934,0.67552,0.81599,0.81599,0.81599
18,2,0.83846,0.79134,0.75664,0.77104,0.83846,0.83846,0.83846
18,3,0.57377,0.66951,0.70405,0.57002,0.57377,0.57377,0.57377
19,0,0.83938,0.79522,0.75231,0.76938,0.83938,0.83938,0.83938
19,1,0.82299,0.82556,0.67005,0.69953,0.82299,0.82299,0.82299
19,2,0.83809,0.78903,0.76083,0.77295,0.83809,0.83809,0.83809
19,3,0.5758,0.67015,0.7054,0.5719,0.5758,0.5758,0.5758
20,0,0.83993,0.79317,0.75959,0.77364,0.83993,0.83993,0.83993
20,1,0.81673,0.83023,0.6518,0.67847,0.81673,0.81673,0.81673
20,2,0.83717,0.78823,0.758,0.77083,0.83717,0.83717,0.83717
20,3,0.56603,0.66798,0.69963,0.56291,0.56603,0.56603,0.56603
