round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
1,0,0.82855,0.79107,0.75065,0.76642,0.82855,0.82855,0.82855
1,1,0.89153,0.77413,0.64858,0.68488,0.89153,0.89153,0.89153
1,2,0.79325,0.77741,0.73945,0.75199,0.79325,0.79325,0.79325
1,3,0.95745,0.97802,0.71429,0.78876,0.95745,0.95745,0.95745
2,0,0.82809,0.79222,0.74658,0.76382,0.82809,0.82809,0.82809
2,1,0.89673,0.78497,0.67924,0.71484,0.89673,0.89673,0.89673
2,2,0.79606,0.78442,0.7384,0.7526,0.79606,0.79606,0.79606
2,3,0.95745,0.88315,0.77997,0.82197,0.95745,0.95745,0.95745
3,0,0.8249,0.78275,0.75299,0.76531,0.8249,0.8249,0.8249
3,1,0.8945,0.78988,0.65029,0.68916,0.8945,0.8945,0.8945
3,2,0.79747,0.78496,0.74156,0.75535,0.79747,0.79747,0.79747
3,3,0.95745,0.88315,0.77997,0.82197,0.95745,0.95745,0.95745
4,0,0.82581,0.7858,0.74985,0.76419,0.82581,0.82581,0.82581
4,1,0.89673,0.78068,0.6893,0.72209,0.89673,0.89673,0.89673
4,2,0.79887,0.78396,0.74684,0.7594,0.79887,0.79887,0.79887
4,3,0.95745,0.88315,0.77997,0.82197,0.95745,0.95745,0.95745
5,0,0.82535,0.78525,0.749,0.76343,0.82535,0.82535,0.82535
5,1,0.89525,0.79049,0.65574,0.6946,0.89525,0.89525,0.89525
5,2,0.79325,0.78064,0.73523,0.74919,0.79325,0.79325,0.79325
5,3,0.95745,0.88315,0.77997,0.82197,0.95745,0.95745,0.95745
6,0,0.83083,0.79971,0.74469,0.76447,0.83083,0.83083,0.83083
6,1,0.89376,0.78748,0.64734,0.68585,0.89376,0.89376,0.89376
6,2,0.79466,0.78299,0.73629,0.75054,0.79466,0.79466,0.79466
6,3,0.95745,0.88315,0.77997,0.82197,0.95745,0.95745,0.95745
7,0,0.82581,0.78728,0.74663,0.76239,0.82581,0.82581,0.82581
7,1,0.89599,0.78173,0.67881,0.71372,0.89599,0.89599,0.89599
7,2,0.79466,0.78209,0.73734,0.75125,0.79466,0.79466,0.79466
7,3,0.95745,0.88315,0.77997,0.82197,0.95745,0.95745,0.95745
8,0,0.82353,0.78151,0.74937,0.76245,0.82353,0.82353,0.82353
8,1,0.89376,0.78129,0.65741,0.69455,0.89376,0.89376,0.89376
8,2,0.79606,0.78442,0.7384,0.7526,0.79606,0.79606,0.79606
8,3,0.95745,0.88315,0.77997,0.82197,0.95745,0.95745,0.95745
9,0,0.82399,0.78146,0.75183,0.76409,0.82399,0.82399,0.82399
9,1,0.89376,0.78748,0.64734,0.68585,0.89376,0.89376,0.89376
9,2,0.79606,0.78442,0.7384,0.7526,0.79606,0.79606,0.79606
9,3,0.95745,0.88315,0.77997,0.82197,0.95745,0.95745,0.95745
