round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
1,0,0.05772,0.09635,0.01016,0.01839,0.05772,0.05772,0.05772
1,1,0.00069,0.14286,0.00011,0.00021,0.00069,0.00069,0.00069
1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,0.56515,0.18532,0.12106,0.14645,0.56515,0.56515,0.56515
1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6,0.00883,0.09723,0.01038,0.00951,0.00883,0.00883,0.00883
1,7,0.0105,0.2,0.0021,0.00416,0.0105,0.0105,0.0105
1,8,0.14444,0.26607,0.03815,0.05696,0.14444,0.14444,0.14444
1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.69267,0.36766,0.2368,0.27119,0.69267,0.69267,0.69267
2,1,0.07099,0.14014,0.14286,0.14148,0.07099,0.07099,0.07099
2,2,0.28319,0.39349,0.2592,0.23375,0.28319,0.28319,0.28319
2,3,0.06235,0.02022,0.277,0.03548,0.06235,0.06235,0.06235
2,4,0.04201,0.11948,0.1369,0.1276,0.04201,0.04201,0.04201
2,5,0.1674,0.15009,0.18583,0.08607,0.1674,0.1674,0.1674
2,6,0.75273,0.45735,0.39764,0.41473,0.75273,0.75273,0.75273
2,7,0.95013,0.25,0.23753,0.24361,0.95013,0.95013,0.95013
2,8,0.34001,0.2803,0.13636,0.13862,0.34001,0.34001,0.34001
2,9,0.66667,0.66667,0.5,0.55556,0.66667,0.66667,0.66667
3,0,0.85491,0.27314,0.24902,0.26011,0.85491,0.85491,0.85491
3,1,0.25913,0.24762,0.15032,0.1659,0.25913,0.25913,0.25913
3,2,0.75277,0.3896,0.4282,0.38602,0.75277,0.75277,0.75277
3,3,0.06235,0.02988,0.277,0.04903,0.06235,0.06235,0.06235
3,4,0.24566,0.28261,0.16449,0.18713,0.24566,0.24566,0.24566
3,5,0.59912,0.30364,0.30484,0.23366,0.59912,0.59912,0.59912
3,6,0.76241,0.40438,0.34513,0.36452,0.76241,0.76241,0.76241
3,7,0.95013,0.33333,0.31671,0.32481,0.95013,0.95013,0.95013
3,8,0.39536,0.24766,0.12951,0.14231,0.39536,0.39536,0.39536
3,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,0,0.88768,0.24571,0.22148,0.23297,0.88768,0.88768,0.88768
4,1,0.71399,0.22115,0.18802,0.20147,0.71399,0.71399,0.71399
4,2,0.86173,0.28697,0.41403,0.29259,0.86173,0.86173,0.86173
4,3,0.06395,0.02745,0.24543,0.04481,0.06395,0.06395,0.06395
4,4,0.46667,0.21991,0.15804,0.17704,0.46667,0.46667,0.46667
4,5,0.663,0.27348,0.28551,0.2339,0.663,0.663,0.663
4,6,0.85156,0.36558,0.33034,0.34506,0.85156,0.85156,0.85156
4,7,0.96063,0.25,0.24016,0.24498,0.96063,0.96063,0.96063
4,8,0.55456,0.21954,0.14377,0.16298,0.55456,0.55456,0.55456
4,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,0,0.92668,0.21725,0.20615,0.21153,0.92668,0.92668,0.92668
5,1,0.77533,0.22222,0.19535,0.20694,0.77533,0.77533,0.77533
5,2,0.89934,0.29715,0.42277,0.3059,0.89934,0.89934,0.89934
5,3,0.06555,0.14782,0.21961,0.05515,0.06555,0.06555,0.06555
