round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
33,1,0.9777,0.97759,0.97756,0.97757,0.9777,0.9777,0.9777
34,1,0.9781,0.97796,0.97793,0.97794,0.9781,0.9781,0.9781
35,1,0.9778,0.9777,0.97764,0.97766,0.9778,0.9778,0.9778
36,1,0.9777,0.97757,0.97756,0.97756,0.9777,0.9777,0.9777
37,1,0.9786,0.97853,0.97845,0.97848,0.9786,0.9786,0.9786
38,1,0.9788,0.9787,0.97868,0.97869,0.9788,0.9788,0.9788
39,1,0.9782,0.97807,0.9781,0.97808,0.9782,0.9782,0.9782
40,1,0.9785,0.97842,0.97836,0.97839,0.9785,0.9785,0.9785
41,1,0.9785,0.9784,0.97836,0.97837,0.9785,0.9785,0.9785
42,1,0.9782,0.97809,0.97807,0.97807,0.9782,0.9782,0.9782
43,1,0.9783,0.97821,0.97818,0.97819,0.9783,0.9783,0.9783
44,1,0.9788,0.97869,0.97867,0.97868,0.9788,0.9788,0.9788
45,1,0.9787,0.97858,0.97858,0.97858,0.9787,0.9787,0.9787
46,1,0.9782,0.9781,0.97806,0.97807,0.9782,0.9782,0.9782
47,1,0.9784,0.97831,0.97828,0.97829,0.9784,0.9784,0.9784
48,1,0.9787,0.97859,0.97857,0.97857,0.9787,0.9787,0.9787
49,1,0.9788,0.97872,0.97864,0.97867,0.9788,0.9788,0.9788
50,1,0.9789,0.97881,0.97874,0.97877,0.9789,0.9789,0.9789
1,2,0.9173,0.91917,0.91527,0.91602,0.9173,0.9173,0.9173
2,2,0.9369,0.93678,0.93569,0.93597,0.9369,0.9369,0.9369
3,2,0.9506,0.95041,0.94997,0.95004,0.9506,0.9506,0.9506
4,2,0.9581,0.95779,0.95758,0.95763,0.9581,0.9581,0.9581
5,2,0.9613,0.96119,0.96065,0.96086,0.9613,0.9613,0.9613
6,2,0.9648,0.96455,0.96426,0.96436,0.9648,0.9648,0.9648
7,2,0.966,0.96582,0.9654,0.96557,0.966,0.966,0.966
8,2,0.9686,0.96835,0.96811,0.9682,0.9686,0.9686,0.9686
9,2,0.9693,0.96912,0.96886,0.96897,0.9693,0.9693,0.9693
10,2,0.9705,0.97037,0.97006,0.97019,0.9705,0.9705,0.9705
11,2,0.9713,0.97112,0.97089,0.97099,0.9713,0.9713,0.9713
12,2,0.9717,0.97161,0.97128,0.97141,0.9717,0.9717,0.9717
13,2,0.9728,0.97273,0.97243,0.97255,0.9728,0.9728,0.9728
14,2,0.9731,0.97301,0.97277,0.97287,0.9731,0.9731,0.9731
15,2,0.9743,0.97422,0.97401,0.97409,0.9743,0.9743,0.9743
16,2,0.974,0.97392,0.97368,0.97378,0.974,0.974,0.974
17,2,0.9744,0.9743,0.97408,0.97417,0.9744,0.9744,0.9744
