round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
1,1,0.00069,0.14286,0.00011,0.00021,0.00069,0.00069,0.00069
1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,0.56515,0.18532,0.12106,0.14645,0.56515,0.56515,0.56515
1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,0.0105,0.2,0.0021,0.00416,0.0105,0.0105,0.0105
2,2,0.86062,0.44742,0.41219,0.41861,0.86062,0.86062,0.86062
2,3,0.05995,0.24047,0.47561,0.23313,0.05995,0.05995,0.05995
2,4,0.03836,0.2,0.175,0.18667,0.03836,0.03836,0.03836
2,5,0.31718,0.22222,0.26287,0.20533,0.31718,0.31718,0.31718
2,7,0.86089,0.2,0.17218,0.18505,0.86089,0.86089,0.86089
2,8,0.30364,0.14523,0.14307,0.14414,0.30364,0.30364,0.30364
3,1,0.00758,0.125,0.01335,0.02412,0.00758,0.00758,0.00758
3,4,0.78904,0.38953,0.44484,0.39811,0.78904,0.78904,0.78904
3,5,0.70925,0.49478,0.60638,0.42241,0.70925,0.70925,0.70925
3,6,0.09672,0.12446,0.02835,0.04618,0.09672,0.09672,0.09672
3,7,0.99738,0.5,0.49869,0.49934,0.99738,0.99738,0.99738
3,8,0.58408,0.24038,0.19358,0.19111,0.58408,0.58408,0.58408
4,0,0.03978,0.22813,0.01356,0.02487,0.03978,0.03978,0.03978
4,2,0.06803,0.1526,0.1375,0.06794,0.06803,0.06803,0.06803
4,5,0.48018,0.30447,0.21921,0.20276,0.48018,0.48018,0.48018
4,6,0.64676,0.32795,0.18243,0.17805,0.64676,0.64676,0.64676
4,7,0.86614,0.25,0.21654,0.23207,0.86614,0.86614,0.86614
4,9,0.33333,0.25,0.125,0.16667,0.33333,0.33333,0.33333
5,0,0.87285,0.34236,0.36195,0.34654,0.87285,0.87285,0.87285
5,1,0.06823,0.16667,0.16019,0.16337,0.06823,0.06823,0.06823
5,4,0.0274,0.14286,0.08929,0.10989,0.0274,0.0274,0.0274
5,5,0.51762,0.12912,0.13647,0.13269,0.51762,0.51762,0.51762
5,6,0.67662,0.44877,0.37307,0.38922,0.67662,0.67662,0.67662
5,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,0,0.69969,0.26755,0.14967,0.15661,0.69969,0.69969,0.69969
6,1,0.96485,0.4,0.39243,0.39614,0.96485,0.96485,0.96485
6,2,0.06914,0.31453,0.26261,0.10876,0.06914,0.06914,0.06914
6,5,0.45815,0.34659,0.21284,0.22324,0.45815,0.45815,0.45815
6,6,0.95879,0.41779,0.40963,0.41349,0.95879,0.95879,0.95879
6,7,0.81365,0.2,0.16273,0.17945,0.81365,0.81365,0.81365
7,0,0.94618,0.2767,0.27057,0.27355,0.94618,0.94618,0.94618
7,1,0.77533,0.33333,0.29303,0.31041,0.77533,0.77533,0.77533
7,4,0.13607,0.25,0.08736,0.118,0.13607,0.13607,0.13607
7,5,0.54846,0.24629,0.1285,0.1409,0.54846,0.54846,0.54846
7,6,0.91001,0.42054,0.39501,0.4067,0.91001,0.91001,0.91001
7,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,0,0.89158,0.27713,0.23665,0.25251,0.89158,0.89158,0.89158
8,1,0.9621,0.33333,0.32504,0.32911,0.9621,0.9621,0.9621
8,2,0.24834,0.32962,0.33231,0.20239,0.24834,0.24834,0.24834
8,3,0.04956,0.06821,0.08401,0.07529,0.04956,0.04956,0.04956
8,4,0.88676,0.28571,0.23472,0.25723,0.88676,0.88676,0.88676
8,5,0.7533,0.28264,0.21913,0.24525,0.7533,0.7533,0.7533
9,0,0.92356,0.23491,0.23435,0.23407,0.92356,0.92356,0.92356
9,1,0.87181,0.25,0.23163,0.24018,0.87181,0.87181,0.87181
9,3,0.08953,0.23543,0.28116,0.11781,0.08953,0.08953,0.08953
9,5,0.67841,0.30985,0.22599,0.24969,0.67841,0.67841,0.67841
9,6,0.79184,0.32908,0.27927,0.29872,0.79184,0.79184,0.79184
9,8,0.3321,0.09798,0.09389,0.09589,0.3321,0.3321,0.3321
10,0,0.86583,0.19782,0.1606,0.17569,0.86583,0.86583,0.86583
10,1,0.97037,0.25,0.24601,0.24797,0.97037,0.97037,0.97037
10,2,0.5979,0.26923,0.31763,0.23208,0.5979,0.5979,0.5979
10,4,0.81644,0.22222,0.19647,0.20819,0.81644,0.81644,0.81644
10,6,0.96636,0.33028,0.32133,0.32571,0.96636,0.96636,0.96636
10,8,0.60938,0.19892,0.13767,0.15635,0.60938,0.60938,0.60938
11,1,0.92901,0.22222,0.21373,0.21781,0.92901,0.92901,0.92901
11,3,0.07514,0.14857,0.19754,0.06707,0.07514,0.07514,0.07514
11,5,0.8348,0.29579,0.29516,0.28969,0.8348,0.8348,0.8348
11,7,0.95276,0.2,0.19055,0.19516,0.95276,0.95276,0.95276
11,8,0.72905,0.22187,0.17249,0.19198,0.72905,0.72905,0.72905
11,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12,2,0.29535,0.38452,0.27124,0.28664,0.29535,0.29535,0.29535
12,3,0.80975,0.21488,0.29763,0.22266,0.80975,0.80975,0.80975
12,6,0.76913,0.33265,0.25828,0.28844,0.76913,0.76913,0.76913
12,7,0.99213,0.25,0.24803,0.24901,0.99213,0.99213,0.99213
12,8,0.94412,0.19822,0.19081,0.19435,0.94412,0.94412,0.94412
12,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13,0,0.89626,0.22027,0.19468,0.20655,0.89626,0.89626,0.89626
13,2,0.90265,0.28076,0.37494,0.28099,0.90265,0.90265,0.90265
13,3,0.15907,0.19606,0.25958,0.11289,0.15907,0.15907,0.15907
13,5,0.61454,0.22807,0.21868,0.18835,0.61454,0.61454,0.61454
13,7,0.97113,0.2,0.19423,0.19707,0.97113,0.97113,0.97113
13,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14,1,0.62784,0.25,0.1988,0.21815,0.62784,0.62784,0.62784
14,2,0.92035,0.338,0.38275,0.35169,0.92035,0.92035,0.92035
14,3,0.5012,0.26293,0.34577,0.2191,0.5012,0.5012,0.5012
14,7,0.94226,0.16667,0.15704,0.16171,0.94226,0.94226,0.94226
14,8,0.5087,0.19953,0.12148,0.13946,0.5087,0.5087,0.5087
14,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15,0,0.69891,0.19891,0.12866,0.15466,0.69891,0.69891,0.69891
15,1,0.96485,0.28571,0.27903,0.28232,0.96485,0.96485,0.96485
15,3,0.24301,0.22184,0.3095,0.14682,0.24301,0.24301,0.24301
15,4,0.40639,0.24734,0.16743,0.19004,0.40639,0.40639,0.40639
15,5,0.43172,0.21176,0.18541,0.14068,0.43172,0.43172,0.43172
15,7,0.9895,0.2,0.1979,0.19894,0.9895,0.9895,0.9895
16,0,0.93448,0.24351,0.2331,0.23817,0.93448,0.93448,0.93448
16,2,0.31858,0.33547,0.2908,0.25457,0.31858,0.31858,0.31858
16,4,0.92146,0.25,0.23476,0.24212,0.92146,0.92146,0.92146
16,6,0.83011,0.33056,0.29047,0.3071,0.83011,0.83011,0.83011
16,7,0.97113,0.16667,0.16185,0.16423,0.97113,0.97113,0.97113
16,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17,2,0.91759,0.28078,0.38198,0.28765,0.91759,0.91759,0.91759
17,4,0.77808,0.25,0.21105,0.22846,0.77808,0.77808,0.77808
17,5,0.86344,0.37336,0.27746,0.31347,0.86344,0.86344,0.86344
17,6,0.9651,0.29692,0.29094,0.29384,0.9651,0.9651,0.9651
17,8,0.63258,0.22222,0.15553,0.17811,0.63258,0.63258,0.63258
17,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,1,0.88491,0.25,0.23451,0.24175,0.88491,0.88491,0.88491
18,2,0.90542,0.28799,0.37966,0.29234,0.90542,0.90542,0.90542
18,3,0.1215,0.16117,0.20364,0.08679,0.1215,0.1215,0.1215
18,4,0.87306,0.21986,0.20305,0.21094,0.87306,0.87306,0.87306
18,6,0.95669,0.33076,0.31425,0.32218,0.95669,0.95669,0.95669
18,7,0.96588,0.16667,0.16098,0.16377,0.96588,0.96588,0.96588
19,0,0.91966,0.19746,0.18026,0.18838,0.91966,0.91966,0.91966
19,1,0.96347,0.22222,0.21785,0.21999,0.96347,0.96347,0.96347
19,2,0.8927,0.27243,0.37518,0.2773,0.8927,0.8927,0.8927
19,4,0.82466,0.22222,0.19522,0.20761,0.82466,0.82466,0.82466
19,5,0.81938,0.2394,0.26359,0.23687,0.81938,0.81938,0.81938
19,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,1,0.93108,0.25,0.23961,0.24463,0.93108,0.93108,0.93108
20,2,0.92312,0.36925,0.4262,0.38788,0.92312,0.92312,0.92312
20,4,0.88767,0.25,0.22786,0.23837,0.88767,0.88767,0.88767
20,7,0.93963,0.16667,0.15661,0.16148,0.93963,0.93963,0.93963
20,8,0.63258,0.2217,0.15628,0.1779,0.63258,0.63258,0.63258
20,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21,1,0.97312,0.25,0.24638,0.24817,0.97312,0.97312,0.97312
21,2,0.9115,0.38506,0.37648,0.37929,0.9115,0.9115,0.9115
21,3,0.10392,0.16782,0.22543,0.08368,0.10392,0.10392,0.10392
21,6,0.88225,0.2992,0.25941,0.27724,0.88225,0.88225,0.88225
21,7,0.98425,0.2,0.19685,0.19841,0.98425,0.98425,0.98425
21,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,0,0.922,0.19783,0.18138,0.1892,0.922,0.922,0.922
22,1,0.97037,0.22222,0.21868,0.22042,0.97037,0.97037,0.97037
